ZIP	census_county_2010	census_state_2010	STATE	ChildrenHHCount	length_of_residence	children_ind	head_hh_age_code	GE_LATITUDE_2010	GE_LONGITUDE_2010
87983	337	01	NJ	8	2	0	L	30.95245196915623	-95.83613603929797
90314	405	49	DE	9	30	1	H	42.17173860204893	-74.54276750587793
37537	207	32	TN	2	29	0	L	45.31445445469521	-119.23485819487169
23904	307	25	PA	9	19	1	C	36.93148698727936	-105.3040106901752
55263	324	37	AZ	6	0	0	M	31.658322062848313	-94.08610945618328
46271	485	24	AR	8	54	0	L	41.671085375091515	-99.49912487722753
64233	564	14	FL	6	57	1	J	34.14271639434258	-117.37879341889472
72104	552	57	MD	6	33	0	J	48.8644595538648	-111.51918998908295
54713	480	59	MI	1	37	1	E	34.05122875136465	-85.48629752610182
96116	422	42	IA	15	6	1	E	42.14214422460947	-104.0733463495261
53511	305	58	MO	15	21	1	C	42.108514141864646	-76.23412304067563
16321	460	45	OR	4	19	0	E	30.383920702476622	-97.54083301688979
42471	081	11	NC	4	48	1	B	48.00438797333733	-95.89230116977316
51027	272	53	SC	4	46	1	K	33.71746954263908	-114.07972930989858
56388	087	03	TN	10	50	0	F	46.254941789188294	-103.43232858980639
94456	014	14	MO	6	26	1	H	45.37052297108124	-87.55940914655594
66550	171	48	KY	7	25	0	D	40.74771698087391	-84.57031624885661
54080	338	58	NY	15	55	0	F	30.421949522224935	-103.70408066783978
56956	408	21	MT	15	20	1	H	33.398051915920824	-82.61386099328746
20908	102	37	OR	14	11	0	E	26.981525909567157	-81.82588841126241
87997	599	58	KY	0	13	0	F	48.15828275016482	-102.81382450917125
91000	167	49	MT	14	59	0	A	46.54413957092531	-102.26069844706187
87739	094	02	CA	8	65	1	E	39.68015859790489	-114.59153313599107
37946	353	09	IL	6	46	1	L	37.96087151072588	-105.42005051288172
10211	064	52	SC	9	27	0	F	40.81413482468804	-76.1939253238233
11722	148	32	CT	3	60	1	F	43.63132837642287	-83.34595707656774
32865	293	37	IL	5	17	0	C	42.609771171603256	-100.84503675802945
55382	381	49	RI	14	37	1	A	41.40023294129523	-110.19631798619857
60673	273	39	ME	5	38	1	H	35.64173094702655	-104.46951918824853
28637	413	04	NE	7	57	0	H	47.175683615569326	-95.58016746282206
46807	435	11	MI	14	67	1	G	43.600682067013985	-116.16749300224976
76212	266	29	DE	11	8	1	G	47.13795829695535	-68.80142678037016
10218	488	11	IA	1	59	0	L	32.65960676316857	-94.71304580206984
43180	203	12	NY	10	5	1	J	41.35459323669244	-95.55472015185242
49717	477	43	KS	13	66	0	J	41.44812374725929	-122.20933657550599
64621	499	38	WI	15	25	1	J	39.237639297326716	-103.09221363953193
33974	505	46	CO	5	22	0	I	41.9371640766844	-121.80483856634194
61173	110	29	MO	0	32	0	A	40.15256349004184	-75.73392681407788
69887	565	48	KS	11	8	0	K	43.04828758482988	-99.44631838159688
90721	371	40	IN	5	20	0	J	42.110413272200546	-103.2839714177368
70678	381	35	PA	3	5	1	G	47.66693963600678	-103.93640218588962
93137	363	31	NM	6	28	0	I	41.261507525912506	-83.60455968312678
27039	555	44	VA	15	1	0	J	47.145522751247555	-93.82329878539153
69277	329	56	WY	4	42	0	L	43.89870654593745	-82.61686446773479
75668	014	36	VT	15	62	1	C	35.53259588829044	-117.90727605554076
31847	197	03	WI	13	33	1	E	40.63657910871768	-110.95862578979244
37883	534	29	TX	7	64	0	H	40.45878793247806	-84.83743024541167
19549	329	01	SD	11	16	0	E	41.491401085916934	-107.1939030505907
87438	535	33	WV	9	54	1	C	38.0524937559234	-115.9253942800352
94480	515	51	NE	13	62	1	L	37.9977561666718	-107.6141336471232
98284	158	38	ME	15	54	1	M	39.098239215388475	-122.28219138151675
38048	569	56	AK	15	9	1	L	36.02420681717908	-89.49521790025389
32462	428	08	IL	13	21	1	M	39.23126137732888	-116.51446559669458
63902	433	46	TX	9	63	0	J	45.704030444476174	-95.27837658906924
23569	004	35	OK	1	55	1	C	39.82073583769235	-116.72041814311878
78203	343	00	VA	15	2	1	K	41.760814871890176	-73.09103206512572
53972	329	55	GA	5	37	1	G	38.32046837142347	-76.74568375072104
50135	080	52	KY	4	29	1	C	31.88464811025864	-95.86495790344482
23864	459	11	AZ	14	22	0	M	32.21732205407653	-91.58334231862597
81170	284	16	WA	5	1	0	J	32.629084923884434	-114.75172837218162
24465	121	11	RI	8	60	0	I	37.97943151813669	-85.86256144333095
96335	247	48	WY	11	65	1	D	32.8107072602988	-105.98714942912076
11938	451	16	NE	14	39	1	I	41.41006648650934	-79.9862659683018
72836	449	37	TN	2	11	1	H	34.89942318068953	-90.29450566303503
73213	232	04	VT	3	50	1	L	33.235038670897005	-106.88892349810078
77073	177	48	ND	1	47	0	J	48.61069457438178	-111.0168102953669
69054	166	12	LA	14	33	0	I	32.36078340921914	-95.63058095888759
52291	155	33	CA	9	66	1	H	43.56023548479014	-83.78574013860604
12506	518	48	DE	13	53	1	L	34.36977048904014	-108.66154438267264
24111	256	19	SC	9	21	1	A	46.98908666964884	-122.18731873930088
60053	077	31	KY	12	7	0	D	44.18538992261739	-116.10232844359423
74086	189	41	MO	9	67	1	J	46.350399320494475	-88.74955053692491
96802	159	07	PA	6	14	0	G	38.581972603504504	-121.0783721895995
33079	354	41	WV	6	10	0	B	42.509471103276304	-73.04211288917435
80328	184	55	VA	8	48	0	C	31.640401397335136	-102.78393845909277
39941	126	52	UT	0	49	0	A	32.52308629782064	-86.15339560650744
69029	275	04	MT	5	50	0	K	41.13109612262926	-117.5918405902027
76424	456	43	KY	15	10	0	A	31.436509484047214	-89.61954064392242
59158	117	47	OR	5	14	0	E	33.6448146778954	-117.94761677740502
68822	266	32	NE	15	20	0	I	33.65575349449172	-100.33202717932093
82635	187	30	IA	12	57	0	G	40.107348421870554	-83.18990741351654
45421	530	34	NY	6	8	0	F	35.29258876261479	-104.77266385174819
90786	376	27	SC	5	8	1	M	47.07375677490769	-94.60608442082918
78612	275	01	HI	13	11	1	A	41.788518147627755	-122.18033674210925
57396	067	47	DC	7	48	1	J	46.40751618341632	-107.1349551207986
85845	063	45	WY	0	12	0	J	38.427175208240875	-82.2286341040992
21513	064	12	KY	7	68	1	A	35.336432569535845	-100.60100175277948
49962	456	23	HI	12	0	0	A	36.906441694175605	-120.59995879699008
32960	567	31	OH	1	51	1	C	39.18043138804498	-94.80256400371832
70326	442	13	UT	1	37	0	M	35.24739833546371	-83.88298514058778
85138	323	59	KS	1	41	1	B	43.509684781384365	-87.69304088337412
47320	344	59	MN	5	46	0	J	42.04627019249283	-83.76161410752212
50572	113	03	FL	14	2	1	G	43.64687506499895	-100.73663766517373
45409	340	41	WY	0	61	1	L	41.66312859157113	-90.12400779823265
37232	191	49	UT	0	36	1	L	34.479836723559444	-91.82756212700292
99256	130	58	AZ	2	21	0	J	40.78273501488016	-87.57150394288061
50668	043	32	IA	1	59	0	M	45.661996089627515	-94.10246155186235
91561	234	03	AZ	3	54	1	B	32.68259767600181	-113.17135047250758
38683	143	18	MS	3	60	0	K	48.75852139342901	-120.63737707834981
41227	317	45	HI	2	25	0	K	44.648420779777666	-123.50681923560862
87670	516	10	OR	5	50	0	H	39.49030358006941	-118.61579241737374
12365	476	54	OK	10	45	1	H	31.168120393334892	-101.11502079510889
96814	434	07	TX	4	47	0	L	35.57208152094964	-87.51117034745221
53054	521	29	NH	11	15	0	H	42.611807758873724	-107.8560700153483
16980	504	57	GA	15	22	0	A	43.91882069333558	-74.76618444838607
84202	463	16	ND	2	65	1	D	45.864379871419295	-123.79202832858067
64514	565	46	AL	15	14	1	D	36.48998767343558	-76.4075041494708
30354	302	28	HI	12	58	1	H	32.19858785663662	-105.83253166995883
32183	213	57	VA	10	63	0	K	38.278247186561025	-120.0854703473863
14179	043	22	ND	1	53	0	B	41.95190764501623	-114.21481337540564
90453	482	55	NV	6	34	0	M	43.99423180249427	-116.53885194436259
62069	557	00	GA	13	62	1	I	37.152790217905775	-115.98311024003702
65230	002	53	IL	13	33	1	G	36.334132654459005	-77.43501157721329
35969	486	03	GA	8	45	1	G	35.10992866238149	-103.10830590307026
25402	424	53	WY	13	39	0	D	47.331001678176804	-118.78427619462377
98049	347	46	IA	12	3	1	E	34.03934005431452	-114.68124281628245
41998	323	44	WA	15	34	1	F	29.32931383379175	-81.95031895329193
22479	497	10	FL	13	9	0	F	32.438634875421634	-87.78078918106004
34733	222	08	AZ	5	64	0	G	37.27117698702911	-92.15663011548807
29520	443	50	IN	3	4	1	B	37.852676056056815	-110.5582367016651
53522	052	52	RI	5	57	0	M	34.95134965320871	-94.03644615658351
21529	500	25	TX	10	36	0	L	36.08954452104369	-77.46768003883304
20056	372	25	FL	7	23	0	L	34.20845450628227	-112.81676482684729
71252	585	26	UT	7	39	0	G	36.039840053980654	-97.60887346601483
72946	205	01	MI	9	15	1	A	36.47437630152111	-106.48704863989951
99298	516	38	NH	11	63	1	E	39.43606740816311	-86.38281744575613
82450	035	58	OH	15	5	1	H	34.88775950411803	-80.9009408827261
25503	272	06	DE	3	50	1	H	29.052650310628046	-97.53683002219393
99960	075	18	NV	0	48	1	K	35.10364497761772	-82.66271867157343
28718	567	08	MT	9	21	1	H	37.71719438734697	-103.3486181045945
41619	016	05	RI	11	64	0	B	44.74371338740224	-101.94424024691762
45131	120	27	WV	4	55	1	I	38.967567492431215	-95.05472328454188
96628	132	51	MN	0	4	1	F	37.072457451183816	-114.91814121804455
44387	013	22	NE	3	35	0	K	45.40711743708914	-120.18667322245894
30975	162	50	DC	9	42	1	H	33.35410979151758	-103.84924910155675
63607	457	07	KS	9	69	1	M	41.67166176427129	-117.81200582010251
70288	516	01	SC	10	37	0	E	30.13164498516795	-103.02895507681237
37971	042	13	MN	10	28	0	M	45.858238687646484	-69.92692762415388
38793	538	50	MD	10	41	1	M	40.67276166651127	-75.8412543132105
96975	262	13	MS	14	45	0	K	42.82906407398433	-116.93401332819833
78684	336	33	GA	14	19	1	H	43.77369807574125	-101.35567385218438
58837	585	35	NE	8	33	1	F	35.747874886452465	-101.24963524470725
41702	192	23	WV	11	59	0	C	31.807842762136772	-90.04395705907663
16224	388	43	MS	9	67	0	F	37.74837009410717	-107.58540741219424
39284	340	38	DC	5	2	1	K	43.851125923535776	-88.7882561777232
34638	562	18	DC	3	10	1	I	30.025549710312607	-99.05756072352673
69836	214	06	NC	12	21	0	I	34.27495731130001	-79.31946942241149
93523	295	02	MT	9	27	0	J	33.725897133227505	-98.82879257163472
44503	085	17	AZ	12	49	0	M	39.76599835003211	-105.36324231099485
75529	139	57	VA	2	31	1	G	29.726097124154627	-104.07428200693342
50875	144	52	SD	9	42	1	D	35.48066639519057	-106.48992209429431
54112	078	01	WY	4	25	1	B	33.542497809582315	-79.68321603288953
46931	513	44	TX	10	30	0	G	47.10152016653278	-104.98187419052687
83030	002	44	WY	5	37	0	B	46.43994552988316	-109.44138430957642
33313	001	54	KY	8	58	0	L	35.719242225259364	-116.03323795644937
99878	474	07	NH	9	40	0	B	47.122506535471985	-107.76665704778952
68412	538	28	NM	9	40	0	M	41.132011453681	-92.06847231079291
22336	588	56	NM	5	19	0	J	46.62748226201303	-110.77980565369874
44265	059	45	MI	12	13	0	K	34.72963487114177	-113.37080517075955
29570	555	09	PA	4	45	1	J	31.84275864623955	-89.55757766338112
34447	069	12	MT	9	14	0	K	37.69029903658502	-86.77865110598503
60108	039	27	VT	2	5	0	E	32.42085229124258	-88.27592886238173
29006	042	36	MT	2	15	1	I	36.15098453186196	-108.91269923151563
55338	505	37	TN	9	28	0	M	45.10255790188684	-116.25305022583966
87798	067	39	KS	0	42	0	J	37.46971924491304	-87.54531045726714
97369	421	10	ND	12	23	0	E	47.91835946272136	-101.559942265465
97673	024	25	TX	12	22	1	I	31.167589419515153	-100.08831131603579
89291	595	31	OK	15	41	0	I	33.11519761345261	-112.69650721379253
98330	002	59	PA	6	43	0	K	39.342968617550966	-105.39986966031563
38319	325	06	IL	1	1	1	F	35.56736316594249	-111.32559192804567
25363	029	32	MD	10	2	1	D	35.11927518302193	-119.2911714002522
15746	431	46	NC	10	70	1	E	47.161335374422976	-88.4031728850851
27972	472	26	WA	0	58	0	K	43.20494161049648	-96.14343943523176
46071	284	02	AR	14	53	0	D	40.98251821221931	-119.86343155108126
55186	004	29	OH	12	45	0	L	40.62764461962837	-75.19672723763867
42859	561	31	NJ	14	68	1	E	42.12058417281113	-113.75147715330024
58914	071	26	MA	12	49	1	D	38.59948116621442	-111.61024237850057
98356	459	37	PA	12	21	1	L	45.77204284468447	-89.38962697096375
11713	341	19	NY	14	64	0	E	41.458471278482065	-93.79965522203364
74308	236	10	CT	14	29	0	C	43.557713654841365	-115.33974937249351
77391	222	58	MS	14	35	0	L	46.727918184471946	-99.85985233558279
65668	240	06	NV	11	67	1	G	45.134758044550026	-115.38770643871011
59336	173	38	WV	10	34	0	F	40.350016238684745	-110.63670116572067
98865	314	31	MT	12	26	1	H	41.59163966728313	-98.88381874688203
53615	541	01	OH	13	20	0	A	33.615086758275375	-108.53160149839857
28233	389	35	MT	2	66	0	C	33.18239638468275	-89.58686101987183
55303	006	12	WY	13	17	0	H	47.96348354052398	-105.19577466183335
25906	435	44	NH	13	3	1	L	39.35604664820326	-84.24869997001042
16013	439	49	MO	2	31	0	A	46.163470884728596	-99.94198378905665
80528	528	16	IN	0	37	0	J	32.09853761645613	-82.49247776875923
41465	035	21	WY	8	52	1	C	45.823442323687544	-69.23835568374497
43850	534	05	SC	5	58	0	F	47.513423473251244	-89.22703450048758
49970	131	09	OK	8	7	0	B	36.07167369185126	-89.39468351504387
32388	598	51	WA	7	47	0	K	47.66169148137358	-120.76349989833336
48462	459	58	MA	7	16	0	I	35.24098148660977	-85.14040258413314
37714	130	47	KY	0	50	0	I	36.57365616496682	-92.02134144602822
67475	032	51	AL	7	48	1	A	45.209749057567166	-99.63858855910033
22924	028	29	KY	1	3	0	B	48.489668295510256	-103.23581923411126
27144	437	44	DE	4	4	0	D	39.629642616376074	-82.17549003170365
89810	251	47	IA	4	15	1	I	39.00706989893667	-108.7928712385898
10231	183	01	MO	15	37	0	B	44.046390830275946	-113.37919212195716
24635	483	01	NC	5	40	0	G	38.583493277186584	-92.95116072548032
94121	397	08	DC	13	44	1	B	43.51307669984186	-122.83418350588462
55553	131	59	AK	5	66	0	C	31.29701439811961	-98.18732723071624
69610	523	34	TX	14	67	0	D	40.350247045882845	-97.5258413216789
89364	582	22	KY	2	67	0	A	35.53751547995368	-79.12805747259596
82759	090	07	CA	5	26	1	E	34.77091092733858	-93.89523953448739
79639	438	14	WV	9	20	0	D	46.78121352451511	-91.16967675860444
47349	328	11	HI	6	17	0	A	38.62644532935529	-76.80690542180555
72159	331	57	OH	12	20	1	I	47.41118418352042	-119.17433766561857
59731	171	24	NH	6	2	1	L	37.96961610437294	-88.38677153554814
21955	522	19	GA	7	65	1	M	42.60347168410111	-79.19913684364992
95450	036	12	NH	10	54	1	B	45.59621314639107	-90.56937883469448
60441	187	13	AZ	11	50	0	L	34.48742804804029	-94.05056456706275
67248	539	01	NY	3	32	0	H	27.52869156730464	-98.26227071583938
59958	570	18	RI	6	16	0	A	38.17026820023134	-108.17643019243617
72690	085	02	IA	13	64	0	D	41.891318012760486	-83.54035360266064
80573	150	19	NJ	12	39	1	A	38.97079246956123	-87.02216496663854
89765	030	28	RI	1	36	1	C	35.88453292160924	-119.21778056496287
21875	364	46	DE	7	48	0	G	37.630376118334794	-100.21135769029213
71576	215	02	NE	4	46	1	C	47.481083328567934	-109.59623638186203
40734	164	02	IN	7	25	0	M	43.372283711306274	-102.69110038779374
69469	331	34	WV	8	7	1	K	31.595930997364754	-96.99693967939818
13964	481	30	PA	11	37	0	F	35.160344836638906	-109.96931930895282
44408	203	28	UT	6	56	0	A	30.4032536004687	-92.52933056538382
99607	499	24	AR	13	38	1	A	39.470702844738085	-120.59551463421798
72744	210	59	WA	9	56	0	F	40.77555457892771	-76.13639270840808
56498	446	20	KY	12	30	1	C	33.38835319600983	-84.46177898233151
30499	353	56	IL	11	32	0	L	41.07770555966769	-106.26064409078874
20262	373	15	SD	6	24	1	H	43.70174639087786	-74.78145932602231
69613	347	01	WV	10	6	0	J	43.43698513295245	-108.71752047048413
11637	296	32	MO	0	45	1	C	30.295022122140676	-93.73340746374956
97109	469	24	DC	13	69	0	H	29.559017570596495	-95.58936017987944
64492	323	25	RI	5	53	0	F	30.07049856253561	-93.93648593769647
44659	126	25	NE	13	66	0	D	34.42828080774848	-118.18631105268926
89831	364	31	NV	13	21	0	B	41.657342188871866	-108.38265373240925
60336	515	33	CT	6	45	1	I	35.827676279453286	-89.55173168879169
23185	394	29	AK	4	57	0	C	30.54942711648543	-91.79161726281754
55335	550	07	TN	5	50	0	C	45.98686006701807	-85.28962734335506
33553	036	08	MN	7	6	1	C	43.293534533641264	-92.75689198724479
83320	135	17	OK	7	4	0	B	37.01747355233103	-76.60395171120804
76439	011	28	NJ	14	33	0	J	35.711815342226735	-112.47289833088932
66458	327	17	VA	2	2	0	B	44.518913334891465	-85.09685355434141
19865	087	08	MI	7	42	1	J	48.861556689567905	-112.97515422078456
85072	492	42	TN	11	21	0	M	38.681244923243774	-90.01181998343999
17228	049	19	AK	7	20	1	C	31.73453030651538	-110.14959454584297
32357	042	51	ID	8	48	1	A	37.2482338211453	-121.7974782334023
66932	357	51	UT	6	64	0	F	34.50009802805236	-82.57296523818005
32950	596	33	OR	11	1	0	A	43.606754612056044	-85.5464308730964
91094	510	53	OH	3	22	1	B	44.88555031005287	-93.9381914932868
16714	022	03	DC	4	47	1	H	48.581496703598056	-99.584241523226
12922	565	07	NM	9	2	0	C	32.46361585614301	-105.86066443939785
57371	275	32	CO	1	13	0	D	33.23657433491374	-83.40098322199944
83499	466	06	AR	15	55	0	H	38.55084629152536	-78.40128853309295
62718	074	53	CA	15	53	0	K	38.114084170019794	-89.32292391342759
27593	352	50	FL	4	62	1	B	34.65283758195055	-98.87150464657238
35444	559	36	SC	7	68	0	K	40.261686168981626	-122.56373024665571
66698	273	48	GA	6	21	0	C	44.60569619536447	-86.79838690454886
56299	271	53	DE	3	50	1	K	42.085733848884175	-97.7236774485382
50988	016	16	WY	0	28	0	B	45.26408561596858	-113.86499830095177
19082	038	56	MD	15	2	1	M	30.57129472770946	-94.61478692187987
30826	133	46	KS	14	10	0	I	37.098943676659886	-90.3257685372339
99943	346	33	AL	4	39	1	G	43.26164289199889	-98.7051036570394
67361	409	18	OK	10	63	1	F	37.759469989661135	-116.47678158556882
25562	388	04	MA	12	17	0	K	37.81667613498888	-116.77977080013893
24882	525	10	KY	0	18	1	M	44.8647708611487	-69.33554470014408
90603	209	32	VT	7	2	0	G	43.436538601550964	-71.3985925630036
12685	290	24	MO	3	66	0	C	29.04881514238636	-95.21869355474455
95083	209	34	NV	5	58	1	M	38.28884227232483	-99.81712947201657
58910	289	25	WA	3	59	1	H	37.797845438874475	-106.93739280278157
53605	013	08	ID	9	1	0	A	35.910024063956534	-101.41624385853885
18418	521	40	MT	3	36	1	B	44.19078681540391	-93.76883731245692
27983	464	12	ND	3	30	0	G	37.572459268815976	-93.90925894011124
97506	202	46	NM	12	24	0	F	39.43622374369154	-123.20036130670177
94744	072	10	FL	10	44	1	B	31.744295233931933	-100.68551561881571
77380	529	28	AL	0	38	0	E	43.25578206956447	-84.53854698614703
90029	462	02	KY	0	37	1	E	41.73918553226903	-122.80980838427587
75536	434	16	DE	12	12	0	C	34.41083230718334	-112.68803436075488
48880	338	00	TN	9	48	1	C	43.62773814009754	-100.07493839489973
90771	582	38	IA	7	51	0	I	42.1660616123276	-109.94387304757889
17964	198	18	VA	0	55	1	F	42.26899415672313	-93.91211195372566
23682	193	47	AR	14	27	0	L	43.79768802218218	-87.76430927106381
69195	364	01	SC	8	2	1	A	31.98845129261024	-103.127662420866
80599	357	17	IN	13	69	0	G	45.79707195975709	-99.26070448422182
13404	141	12	NJ	0	33	1	L	48.67881963924427	-98.31621055440775
18266	140	40	AL	13	51	1	E	47.15883856121756	-123.95899784034481
11169	447	59	VA	12	16	0	L	35.28298813152905	-89.62961932800505
74337	425	29	CA	11	39	1	E	45.492485001945184	-87.53980117571143
73447	500	54	IA	14	17	1	I	39.39148989577416	-83.70048292914532
44793	188	21	DC	10	63	1	F	41.365579080036476	-119.46389230615704
36640	497	11	MS	13	53	0	F	47.90672471747013	-115.59179756649682
92073	039	48	OH	14	23	0	M	46.50277069572653	-93.30597538790492
29022	550	29	OR	11	56	1	F	41.16712786988147	-119.55802338679364
83384	337	50	MA	5	29	0	D	48.37231723225534	-120.6712206264136
21371	329	11	SC	3	53	0	G	32.7950957810899	-98.37544786054781
86889	173	05	AK	15	11	1	E	33.50802290290871	-94.61357035196998
18264	432	11	AK	9	34	0	H	38.31889641917901	-116.66945775445426
76631	178	07	NY	2	65	0	F	35.50035980267278	-101.4806798712242
27520	589	29	WV	14	10	0	B	47.99746517051794	-123.90580348817811
73112	456	08	AL	3	7	0	I	44.49146253843867	-84.41633928690692
41039	578	09	WI	7	12	0	A	38.560986660350935	-95.51346890525113
80182	442	55	CT	12	38	1	M	43.35852826283618	-93.56076770563575
90359	178	44	AZ	11	56	0	F	33.1658277795128	-89.02341443588118
14854	443	21	WI	5	8	0	M	46.75354414707367	-108.56366833900057
47274	448	16	RI	10	6	0	C	28.182336016437894	-99.05874469311846
30408	305	12	FL	15	20	0	L	37.987732091820824	-97.24979937617408
63562	400	30	IA	2	46	0	J	37.57817184655768	-86.33271753494282
13521	268	15	MS	3	27	1	K	40.38614323010001	-116.97226298334148
17996	179	30	VA	6	4	0	L	31.62833791942966	-88.95730701419245
87584	526	23	WV	5	11	1	G	27.692877590442254	-99.58591179164699
35128	172	51	FL	2	28	0	L	38.030858849229205	-114.03517462834976
27929	228	09	DE	3	52	0	C	44.79967923163667	-96.04191433745065
84469	091	25	DE	14	42	1	D	44.28555528257971	-117.54030150939994
61884	341	51	MT	15	37	0	K	43.61080387331837	-113.23288016187205
95279	096	07	MA	0	64	1	G	42.819201027406464	-107.65727401144332
24212	437	06	MA	15	33	1	L	45.02776191311783	-120.3340609364802
14008	122	49	IL	6	40	0	M	46.702006864233496	-104.45783340688965
63388	162	50	ID	11	35	1	I	27.522563713078434	-98.80127139891552
15326	548	40	WV	8	16	0	F	30.979198352823136	-100.41960813635598
92925	315	21	NM	15	6	0	C	48.051721164609255	-100.43457378706917
99439	413	38	VT	14	37	0	D	46.62531857068912	-102.26005681193098
73117	551	18	WV	13	43	1	A	45.78165301672409	-84.0151776133392
15101	211	11	MD	9	14	1	L	41.70227715377621	-107.04947305700591
14844	506	58	OR	4	32	0	H	47.5182472595169	-87.81401935667161
18809	261	13	MS	4	67	0	E	47.880681819435004	-97.64566175371773
30143	529	52	PA	12	4	0	H	46.683493637568745	-98.30722683877599
37140	048	03	OR	13	45	1	A	44.77643516904165	-120.54503971957008
90428	451	53	NM	14	9	1	J	31.123168103005632	-84.93878719177692
26797	353	12	DC	0	69	1	L	41.80962975121015	-98.89349771902029
60235	073	27	NC	6	62	0	J	35.954070397422484	-114.72202538938129
49835	562	01	UT	8	26	1	M	47.77173180789016	-87.24049819131562
54077	253	32	MO	4	54	0	G	43.50962388744905	-107.44686251638498
15690	561	04	WI	1	54	1	K	41.37596710715775	-70.7800553597846
99331	388	17	KY	1	38	0	G	41.037628893555016	-99.07063259350979
44299	106	33	MD	1	22	0	C	43.479710006124805	-111.53699288430889
66460	380	12	FL	0	47	1	J	40.14119473375416	-113.55797358933242
21528	026	47	WA	13	2	1	K	40.793197935111124	-94.97839278793066
11523	311	27	DC	12	55	1	A	30.39138662865779	-87.77614636364544
11343	515	13	VT	15	55	0	F	40.418235638970536	-112.00596066589924
24814	176	28	NY	6	42	0	F	44.69425311504605	-88.62877196798135
20165	253	17	AL	2	61	0	H	36.759652888466036	-87.22004924710416
98636	250	58	NH	2	6	1	L	42.62364560051553	-94.74119732762304
66267	106	13	IL	14	10	1	L	47.08233636460088	-111.53165265208703
21016	270	17	NM	8	63	1	D	44.544085188414584	-108.64774747551154
67368	420	49	NH	6	30	0	B	29.531746825419464	-96.64346805613822
49341	405	33	SD	11	12	1	I	29.7106531350776	-92.5886407385359
62847	443	27	WV	14	33	0	D	34.240689680725275	-82.81074869966753
71795	192	55	MI	13	8	1	E	33.964322172554105	-109.90092289539723
31022	257	36	ID	6	19	0	I	46.89222654217801	-116.86010225657846
72711	281	23	MA	4	39	0	M	33.354066862725105	-87.93746850689287
49052	214	36	IL	11	28	0	B	34.92497593082609	-77.12754041220816
89467	067	22	KS	4	22	0	J	43.17374131338076	-88.00202168062805
19576	411	32	WA	14	33	0	A	40.022463626636025	-114.24262085199918
51913	096	01	FL	15	14	1	I	32.87056079707326	-107.4467997352828
73674	461	35	MO	6	37	1	I	42.18256694016971	-119.75931785761694
20707	513	05	OH	14	6	0	E	33.99868577847331	-99.55687525370257
24809	287	31	CA	9	4	1	I	42.14953044297719	-116.0772090194686
48911	020	27	OR	11	45	0	A	35.89321239885429	-81.98418012424492
62065	314	56	NV	6	55	0	B	44.11248191920234	-106.12489073663377
77372	360	02	WA	13	16	1	G	27.98503511750153	-81.07542633998808
88148	283	45	KY	8	0	0	J	46.88771006466958	-119.55301758546999
15080	005	06	MO	3	0	0	F	40.47072323313647	-124.03552048180092
69088	509	37	HI	9	3	1	E	48.91262487823505	-108.49983453100924
68770	435	33	TN	7	43	1	G	29.761863519898924	-104.3794986803363
56256	366	39	WA	13	12	0	D	43.04092113881144	-99.30643640704527
86972	226	46	AR	12	17	1	K	44.464593296151946	-67.94619466746695
29911	137	43	DC	10	69	0	B	31.085555122542544	-93.07741414747231
89705	028	52	NV	4	3	1	A	29.53629792072194	-97.32100228104748
87096	391	07	IN	11	8	1	J	31.923536271819323	-109.46864584629117
13616	042	54	MS	5	0	0	I	34.58039962675232	-98.35936754682686
67129	345	58	TX	11	19	0	L	41.625617483570295	-81.63850590712181
48133	524	27	NJ	11	21	1	G	40.89423766675014	-87.32418849263652
59461	250	02	FL	6	43	0	E	34.672476002994756	-117.84960543564556
72279	224	03	WY	1	36	0	D	36.76138261825593	-119.252181270787
27912	290	21	SD	14	12	1	H	43.843609825799675	-97.60237177521384
11765	255	26	MN	4	57	1	J	44.550592580611536	-87.04358933332077
59316	324	46	NJ	7	23	1	E	39.97660985650636	-83.09865159587966
70415	414	35	AL	3	68	1	B	31.000493067371004	-85.18044893865311
14788	127	12	WA	11	25	0	L	47.05705683035249	-121.55944796344733
40092	050	40	SD	5	39	0	H	30.499149000660196	-90.55551282891193
82144	106	52	NJ	13	20	1	D	43.9465499573513	-90.80608602183645
68147	178	46	WY	13	44	0	B	45.576174299728955	-93.6920091821548
34406	074	36	ND	8	24	0	B	40.92825011912046	-97.54239262457237
67800	085	12	SC	12	51	0	J	43.40191242904325	-124.0922262260004
79130	426	40	IA	0	25	1	I	38.47862305775801	-117.05549292219848
95527	497	34	MS	1	41	0	C	35.27838182810405	-97.23919486415618
21004	573	07	MT	8	55	0	A	33.78341912983582	-82.83260531864502
77585	063	24	SD	2	41	0	F	42.567972568753916	-110.03939118186192
52584	228	07	KS	6	60	1	H	47.242678705829846	-113.22290972594287
50715	388	10	NY	3	39	1	M	45.953353881139066	-96.14081258689798
61705	438	44	NJ	6	66	1	C	39.78621009522227	-83.21136084461963
98388	088	33	HI	6	6	0	B	43.623711113772345	-122.4133400107147
47177	277	51	AK	10	44	0	M	41.5106681399414	-117.32147607520872
13774	399	39	NJ	4	53	1	K	36.60821759269568	-107.35273362890513
80206	507	29	MT	2	46	0	F	46.71419639908666	-120.30697453104474
96931	533	40	AZ	14	2	0	A	47.21515766893979	-108.8142061171792
83575	554	51	WV	9	47	1	G	44.51539571242935	-96.17415828764416
